customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_geopoint,ip_address_country,campaign,pages_visited_avg,high_revenue
660735,F,53,Chrome,Windows,POINT(17.1543 51.0349),Poland,true,10.0,False
660810,F,24,Safari,MacOS X,POINT(-86.2711 12.1518),Nicaragua,false,7.0,False
660936,M,77,Firefox,Windows,POINT(-97.822 37.751),United States,false,14.0,False
661010,F,65,Firefox,Windows,POINT(-97.822 37.751),United States,false,9.0,False
661092,F,63,Safari,MacOS X,POINT(-122.3414 47.6034),United States,false,9.0,False
661214,M,37,Chrome,Windows,POINT(106.8272 -6.1728),Indonesia,false,8.0,False
661335,,37,Chrome,MacOS X,POINT(-117.8457 34.1535),United States,false,5.0,False
661692,M,57,Chrome,Windows,POINT(-61.9032 -31.0916),Argentina,true,10.75,False
661757,M,56,Safari,MacOS X,POINT(-119.0403 35.4145),United States,true,10.428571428571429,True
661883,M,22,Edge,Windows,POINT(139.6696 35.8104),Japan,false,16.5,False
661958,F,75,Chrome,Windows,POINT(9.0232 48.7045),Germany,false,8.25,True
662230,M,,Firefox,Windows,POINT(-5 8),Ivory Coast,true,8.25,False
662274,F,20,Chrome,Windows,POINT(113.722 34.7732),China,false,11.0,False
662419,M,57,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.6,False
662461,F,69,Chrome,MacOS X,POINT(8.5776 49.9948),Germany,false,13.333333333333334,False
662497,,36,Chrome,MacOS X,POINT(-79.3716 43.6319),Canada,true,10.6,False
662664,,46,Chrome,MacOS X,POINT(113.1371 23.0261),China,true,13.0,False
662704,M,56,Firefox,MacOS X,POINT(6.9518 48.4505),France,false,10.75,True
662921,F,41,Chrome,Windows,POINT(113.722 34.7732),China,false,16.0,False
663133,M,62,Chrome,Windows,POINT(-76.2881 42.4867),United States,false,9.0,False
663175,,46,Chrome,MacOS X,POINT(2.4075 48.8323),France,false,10.5,False
663259,,,Firefox,Windows,POINT(-84.8697 38.2281),United States,false,11.0,False
663291,F,22,Chrome,Windows,POINT(112.5534 21.8556),China,false,14.0,False
663340,F,66,Edge,Windows,POINT(2.3387 48.8582),France,false,8.25,False
663349,F,69,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.0,False
663554,,47,Chrome,Windows,POINT(24.9349 60.1717),Finland,false,10.5,True
663654,M,48,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,14.5,False
663658,M,69,Chrome,Windows,POINT(18.056 59.3247),Sweden,false,12.0,False
663722,F,38,Chrome,MacOS X,POINT(122.99 41.1236),China,false,11.75,False
663805,M,52,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.333333333333334,True
663857,M,64,Firefox,Windows,POINT(100.4608 13.7442),Thailand,true,12.0,True
663928,F,74,Safari,MacOS X,POINT(-84.1657 33.8067),United States,false,16.0,False
664231,F,67,Chrome,Windows,POINT(-75.5268 40.1262),United States,false,10.0,False
664265,F,18,Chrome,MacOS X,POINT(-43.2192 -22.8305),Brazil,false,17.0,False
664470,F,42,Chrome,Windows,POINT(-81.062 39.0671),United States,false,9.0,False
664623,M,47,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.75,False
664711,M,64,Chrome,Windows,POINT(-70.6432 -33.439),Chile,false,22.0,False
664887,M,71,Chrome,Windows,POINT(-118.4581 34.1452),United States,false,12.5,False
664949,M,45,Chrome,Windows,POINT(139.745 35.6887),Japan,false,10.0,False
664958,,53,Chrome,Linux,POINT(30.5287 50.4522),Ukraine,false,13.0,False
665166,M,17,Chrome,MacOS X,,,false,6.0,False
665473,M,54,Chrome,MacOS X,POINT(-78.8473 35.8332),United States,false,13.0,False
665696,M,21,Chrome,Windows,POINT(45 25),Saudi Arabia,true,5.0,False
665738,M,70,Chrome,Windows,POINT(103.8554 1.3036),Singapore,true,9.0,False
665776,,67,Chrome,Windows,POINT(-84.4769 33.6026),United States,true,10.666666666666666,False
665858,M,64,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.833333333333334,True
665919,M,45,Chrome,Windows,POINT(12.3098 51.6102),Germany,false,13.0,False
665949,M,38,Chrome,MacOS X,POINT(121 23.5),Taiwan,true,11.666666666666666,False
666092,M,19,Chrome,Windows,POINT(-111.1357 56.664),Canada,false,17.0,False
666171,,55,Chrome,Windows,POINT(16.3801 48.2048),Austria,true,13.0,True
666316,F,27,Firefox,Windows,POINT(4.7884 45.8201),France,false,12.0,False
666412,M,68,Chrome,MacOS X,POINT(113.722 34.7732),China,false,8.0,False
666534,F,37,Firefox,Windows,POINT(18.4811 -34.0486),South Africa,false,12.0,False
666534,F,32,Safari,MacOS X,POINT(24 -29),South Africa,false,12.0,False
666795,M,73,Firefox,Linux,POINT(-97.822 37.751),United States,true,12.333333333333334,False
666978,F,47,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
667280,M,51,Chrome,MacOS X,POINT(45.2036 4.7392),Somalia,false,10.5,False
667530,F,68,Safari,MacOS X,POINT(9.491 51.2993),Germany,false,16.0,False
667800,M,,Safari,MacOS X,POINT(9.491 51.2993),Germany,true,10.0,False
667854,F,34,Chrome,Windows,POINT(103.525 29.2909),China,true,8.833333333333334,False
667901,F,59,Chrome,MacOS X,POINT(4.8995 52.3824),Netherlands,false,13.0,False
667992,F,70,Chrome,Windows,POINT(114.1374 22.5318),China,false,12.0,False
668057,F,33,Firefox,Windows,POINT(-97.822 37.751),United States,false,13.0,False
668122,M,45,Edge,Windows,POINT(-97.822 37.751),United States,false,9.5,False
668154,M,70,Firefox,Windows,POINT(139.0897 36.4022),Japan,true,10.666666666666666,False
668263,F,,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,12.0,False
668289,F,54,Chrome,MacOS X,POINT(-81.4165 30.2801),United States,true,8.25,False
668326,M,34,Safari,MacOS X,POINT(-97.822 37.751),United States,false,10.0,False
668537,F,40,Chrome,Windows,POINT(-15.4098 28.1),Spain,false,11.0,False
668569,F,60,Chrome,Windows,POINT(113.722 34.7732),China,false,9.857142857142858,False
668569,M,70,Edge,Windows,POINT(-97.822 37.751),United States,false,9.857142857142858,False
668651,F,68,Safari,MacOS X,POINT(2.3387 48.8582),France,false,11.0,False
668734,M,31,Chrome,Windows,POINT(7.4584 46.9698),Switzerland,false,14.0,False
668855,M,22,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
668867,F,71,Chrome,Windows,POINT(37.6171 55.7483),Russia,false,11.0,False
668973,F,33,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.333333333333334,False
668973,M,51,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,11.333333333333334,False
669155,F,35,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.5,False
669290,,60,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,10.75,False
669347,F,75,Firefox,Windows,POINT(113.722 34.7732),China,false,13.0,False
669686,F,65,Edge,Windows,POINT(-43.2192 -22.8305),Brazil,false,13.5,False
669775,F,35,Firefox,Windows,POINT(-66.5304 10.469),Venezuela,false,11.0,False
669809,M,43,Chrome,Windows,POINT(113.722 34.7732),China,false,9.5,False
669869,,,Chrome,Windows,POINT(-84.4605 34.0034),United States,true,10.0,False
669904,,41,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,10.666666666666666,False
66hccb,F,71,Chrome,Windows,POINT(100.595 13.8742),Thailand,false,12.5,False
670052,F,41,Chrome,Windows,POINT(120.9721 14.5955),Philippines,false,13.0,False
670077,F,45,Chrome,MacOS X,POINT(-79.3716 43.6319),Canada,false,10.0,False
670189,M,38,Chrome,Windows,POINT(104.2964 52.2978),Russia,false,13.0,False
670319,F,26,Chrome,Windows,POINT(-122.6192 38.2478),United States,false,10.0,False
670684,F,30,Chrome,Windows,POINT(120.9721 14.5955),Philippines,true,10.4,False
670772,F,40,Chrome,MacOS X,POINT(4.8995 52.3824),Netherlands,false,9.333333333333334,False
670779,F,39,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
670974,F,69,Chrome,Windows,POINT(-0.1232 51.5466),United Kingdom,false,9.25,False
671144,F,55,Chrome,MacOS X,POINT(-68.9646 18.4198),Dominican Republic,false,11.0,False
671432,F,42,Chrome,Windows,POINT(119.3061 26.0614),China,true,9.4,True
671947,F,71,Chrome,Windows,POINT(24.9349 60.1717),Finland,true,13.666666666666666,False
671991,M,46,Chrome,MacOS X,POINT(106.8272 -6.1728),Indonesia,true,12.2,False
672077,M,48,Chrome,Windows,POINT(-2.1721 51.6422),United Kingdom,true,10.142857142857142,True
672230,,72,Chrome,MacOS X,POINT(20 41),Albania,false,13.0,False
672273,M,77,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
672344,M,25,Firefox,Windows,POINT(-97.822 37.751),United States,true,9.4,False
672513,M,73,Chrome,MacOS X,POINT(4.8553 52.6759),Netherlands,false,13.333333333333334,False
672641,M,36,Safari,MacOS X,POINT(-97.822 37.751),United States,true,10.333333333333334,True
673346,F,69,Firefox,Windows,POINT(-92.2153 37.3518),United States,false,11.666666666666666,False
673559,F,26,Chrome,Windows,POINT(-42.606 -19.4386),Brazil,true,8.666666666666666,False
673574,M,33,Chrome,Windows,POINT(139.6342 35.6964),Japan,false,3.0,False
673583,F,39,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,11.0,False
673594,F,30,Chrome,Windows,POINT(-82.3507 34.8308),United States,false,12.0,False
673735,F,51,Chrome,Windows,POINT(-97.822 37.751),United States,false,6.0,False
673766,F,68,Chrome,Windows,POINT(-73.9891 40.2993),United States,false,20.0,False
673777,F,,Firefox,Windows,POINT(-97.822 37.751),United States,false,7.75,True
674172,F,24,Firefox,Windows,POINT(114.1657 22.2578),Hong Kong,false,12.0,False
674291,M,29,Firefox,Linux,POINT(113.2539 23.1181),China,true,13.0,False
674316,F,,Chrome,Windows,POINT(-8.7224 42.2393),Spain,true,10.0,False
674325,,32,Safari,MacOS X,POINT(28.9757 41.0197),Turkey,false,12.0,False
674381,M,18,Chrome,MacOS X,POINT(20.1058 46.9361),Hungary,true,12.0,False
674799,,28,Firefox,Linux,POINT(-93.0186 18.1705),Mexico,false,12.25,False
674813,M,56,Chrome,MacOS X,POINT(10.7559 59.9452),Norway,true,11.5,False
674823,M,19,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
675023,M,67,Chrome,Windows,POINT(-101.2464 20.0845),Mexico,false,13.0,False
675221,M,61,Firefox,Windows,POINT(139.6895 35.6897),Japan,true,10.0,True
675460,M,64,Chrome,Windows,POINT(-104.8116 41.1446),United States,false,7.5,False
676104,F,53,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.75,False
676111,M,54,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.25,False
676198,F,31,Chrome,Windows,POINT(-112.2348 33.5768),United States,true,13.5,False
676328,F,57,Chrome,Windows,POINT(120.1612 30.2994),China,true,11.25,False
676518,M,23,Firefox,MacOS X,POINT(113.1055 28.1821),China,false,11.0,False
676594,,68,Firefox,Windows,POINT(6.0908 52.5088),Netherlands,false,16.0,False
676915,M,70,IE,Windows,POINT(4.3179 50.8351),Belgium,true,9.75,True
676921,F,38,Chrome,MacOS X,POINT(120.1612 30.2994),China,false,10.5,False
676955,M,,Firefox,Windows,POINT(-97.822 37.751),United States,true,8.5,False
676993,M,60,Chrome,Linux,POINT(127.0065 37.6034),South Korea,false,8.4,True
677152,F,74,Chrome,Windows,POINT(-46.6409 -23.6283),Brazil,false,8.5,False
677530,M,29,Chrome,Windows,POINT(55.6 -21.1),Réunion,false,18.0,False
677662,F,69,IE,Windows,POINT(4.6298 43.6757),France,true,14.5,False
677769,,47,Chrome,Windows,POINT(61.4313 55.1553),Russia,true,10.5,False
677938,F,34,Chrome,Windows,POINT(-85.0143 33.7722),United States,true,11.0,False
678171,F,48,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.2,True
678571,F,26,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
678582,M,33,Firefox,Windows,POINT(-88.1857 43.8074),United States,false,11.5,False
678837,M,31,Edge,Windows,POINT(15.8883 38.6772),Italy,false,8.0,False
678899,F,31,Safari,MacOS X,POINT(114.2662 30.5851),China,true,19.0,False
678957,F,43,Chrome,Linux,POINT(2.9084 36.138),Algeria,false,11.25,True
679037,F,17,Chrome,Windows,POINT(-122.4896 48.7494),United States,false,9.0,False
679075,M,,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,12.333333333333334,False
679143,M,36,Chrome,MacOS X,POINT(9.491 51.2993),Germany,true,10.75,False
679235,F,69,Chrome,Windows,POINT(-117.2438 32.8003),United States,true,11.2,False
67arwo,F,58,Chrome,Linux,POINT(-97.822 37.751),United States,false,10.0,False
67m57c,F,47,Chrome,Linux,POINT(113.722 34.7732),China,false,12.0,False
67snx8,M,62,Safari,MacOS X,POINT(124.1973 40.824),China,false,10.0,False
680093,M,43,Firefox,Linux,POINT(127.0859 37.0009),South Korea,false,11.5,False
680212,M,46,Safari,MacOS X,POINT(-6.2439 53.3472),Ireland,false,10.0,False
680349,M,58,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,9.0,False
680457,F,73,Chrome,Windows,POINT(-77.4903 39.0469),United States,false,11.0,False
680608,M,55,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
680688,F,73,Chrome,Windows,POINT(143.2104 -33.494),Australia,false,9.0,False
680695,F,57,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,16.0,False
681006,M,29,Firefox,Windows,POINT(-43.2192 -22.8305),Brazil,false,11.333333333333334,False
681179,F,26,Chrome,Windows,POINT(121.4054 31.0442),China,true,8.166666666666666,False
681336,,63,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.5,False
681399,F,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
681518,M,43,Firefox,MacOS X,POINT(12.0564 55.7123),Denmark,true,11.0,False
681548,,49,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,14.0,False
681595,,76,Chrome,MacOS X,POINT(-111.7264 41.0669),United States,true,15.0,False
681703,,,Chrome,Windows,POINT(-70.6432 -33.439),Chile,false,15.0,True
681869,M,37,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,11.0,False
681985,M,60,Firefox,Windows,POINT(106.6826 20.8567),Vietnam,false,9.333333333333334,False
682017,,44,Chrome,Windows,POINT(-5 32),Morocco,false,13.0,False
682422,M,24,Chrome,Windows,POINT(77.3422 11.1424),India,false,8.5,False
682578,F,43,Chrome,Windows,POINT(3.4907 51.3294),Netherlands,false,13.0,False
682588,F,,Firefox,Windows,POINT(113.722 34.7732),China,false,10.5,False
682688,,40,Chrome,Linux,POINT(113.722 34.7732),China,true,8.333333333333334,True
682802,M,42,Chrome,Windows,POINT(4.4175 52.204),Netherlands,false,13.5,False
682841,M,74,Edge,Windows,POINT(-0.4046 39.4923),Spain,false,11.666666666666666,True
683143,M,71,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.666666666666666,False
683297,M,63,Chrome,MacOS X,POINT(8.1551 47.1449),Switzerland,true,8.166666666666666,False
683678,F,68,Chrome,MacOS X,POINT(-93.6452 45.7775),United States,false,10.5,False
683922,,,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,9.25,False
684141,M,43,Safari,MacOS X,POINT(4.3447 50.8509),Belgium,true,9.0,False
684170,M,56,Chrome,Windows,POINT(-96.1336 18.0882),Mexico,true,11.666666666666666,False
684206,M,34,Chrome,MacOS X,POINT(-6.2591 53.3382),Ireland,false,14.0,False
684241,M,74,Chrome,MacOS X,POINT(-49.2908 -25.5026),Brazil,false,16.0,False
684244,M,71,Chrome,Windows,POINT(-8.9878 52.8451),Ireland,true,10.166666666666666,True
684388,F,31,Safari,MacOS X,POINT(15.5078 46.5455),Slovenia,false,11.5,False
684622,F,54,Chrome,Windows,POINT(121 23.5),Taiwan,false,10.8,False
684689,M,61,Chrome,Windows,POINT(-74.7075 39.4276),United States,true,9.2,False
684710,F,,Firefox,Windows,POINT(-0.1224 51.4964),United Kingdom,false,11.0,False
685128,M,46,Chrome,Linux,POINT(-111.2485 45.339),United States,true,11.25,False
685253,M,72,Chrome,Windows,POINT(1.3399 43.5382),France,false,10.0,False
685334,M,,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.666666666666666,False
685435,M,61,Firefox,Windows,POINT(144.9669 -37.8159),Australia,false,9.8,False
685657,M,56,Firefox,Windows,POINT(141.3488 43.0633),Japan,false,9.5,False
685664,M,58,Chrome,Windows,POINT(-104.6759 40.3851),United States,true,9.75,False
685960,,,Chrome,MacOS X,POINT(28.9948 41.0214),Turkey,false,11.0,False
686048,F,57,Firefox,Linux,POINT(-97.822 37.751),United States,false,11.0,False
686048,F,,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
686265,M,50,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.75,True
686406,,29,Chrome,Windows,POINT(12.1097 43.1479),Italy,false,9.5,False
686442,F,31,Firefox,Windows,POINT(-97.822 37.751),United States,true,14.0,False
686523,F,40,Chrome,Windows,,,true,7.333333333333333,False
686735,F,77,Chrome,Windows,POINT(-91.1637 30.3807),United States,false,10.0,False
686780,M,17,Chrome,MacOS X,POINT(5.3035 60.365),Norway,false,8.0,False
686849,,49,IE,Windows,POINT(-43.3436 -22.9485),Brazil,false,14.0,False
686915,F,73,Chrome,MacOS X,POINT(-105.0864 39.6219),United States,true,14.0,False
686959,M,34,Chrome,Windows,POINT(18.6116 53.1829),Poland,true,12.0,False
686976,F,60,Chrome,Windows,POINT(130.509 33.3311),Japan,false,12.0,False
686990,M,23,Chrome,Windows,POINT(-97.822 37.751),United States,false,16.5,False
687464,F,29,Chrome,Windows,POINT(-6.2735 36.521),Spain,false,10.0,False
687473,F,22,Chrome,MacOS X,POINT(-3.9181 37.4648),Spain,false,20.0,False
688092,,69,Chrome,Windows,POINT(-85.4934 38.269),United States,false,8.5,False
688196,M,44,Safari,MacOS X,POINT(-97.822 37.751),United States,true,14.666666666666666,False
688241,M,,Chrome,Windows,POINT(7.5488 47.4189),Switzerland,true,10.6,False
688378,M,15,Chrome,Windows,POINT(114.1657 22.2578),Hong Kong,false,13.0,False
688420,F,31,Chrome,Windows,POINT(-73.2389 41.1928),United States,false,13.0,False
688679,F,50,Chrome,Windows,POINT(-96.8022 32.7797),United States,false,13.0,False
688782,F,61,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.666666666666666,False
688843,M,,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,20.0,False
688983,F,42,Chrome,Windows,POINT(-0.4046 39.4923),Spain,true,10.666666666666666,False
689192,M,56,Safari,MacOS X,POINT(24 -29),South Africa,false,8.666666666666666,False
689479,M,60,Chrome,Windows,POINT(-75.3989 9.303),Colombia,false,13.5,False
689552,M,43,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,false,8.333333333333334,False
689555,F,68,Chrome,Windows,POINT(-97.822 37.751),United States,true,8.4,False
689673,F,67,IE,Windows,POINT(15.8952 43.7278),Croatia,false,7.0,False
689786,F,66,Chrome,Windows,POINT(28.9773 41.0479),Turkey,true,9.0,False
689870,M,56,Firefox,Linux,POINT(-79.4204 43.6655),Canada,true,13.6,True
689985,F,41,Firefox,Windows,POINT(-3.9689 52.3384),United Kingdom,false,13.0,False
690064,F,54,Chrome,Windows,POINT(103.8554 1.3036),Singapore,false,14.5,False
690075,M,61,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,true,10.0,False
690231,F,,Safari,MacOS X,POINT(-97.822 37.751),United States,false,13.5,False
690235,M,22,Firefox,Windows,,,false,12.0,False
690290,F,51,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,6.0,False
690458,M,25,Chrome,Windows,POINT(19.3185 52.641),Poland,false,15.0,False
690710,F,16,Safari,MacOS X,POINT(-97.822 37.751),United States,false,11.0,False
690734,M,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.0,False
690789,F,45,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.75,False
690898,F,65,Chrome,Windows,POINT(102.7183 25.0389),China,false,13.0,False
690976,F,40,Chrome,Linux,POINT(24.997 45.9968),Romania,false,11.75,False
691007,F,68,Chrome,Windows,POINT(115.8648 -31.9474),Australia,false,15.0,False
691067,F,16,Chrome,Windows,POINT(68 48),Kazakhstan,true,12.0,False
691114,F,,Firefox,Windows,POINT(-95.3035 29.8572),United States,false,9.2,False
691126,F,43,IE,Windows,POINT(113.722 34.7732),China,true,11.4,True
691149,,30,Chrome,Windows,POINT(-73.5071 41.1519),United States,false,14.5,False
691166,F,21,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,11.0,False
691227,F,73,Chrome,MacOS X,POINT(-77.4966 -1.9998),Ecuador,false,11.0,False
691372,F,,Firefox,Windows,POINT(-60.0288 -3.1032),Brazil,false,9.0,False
691837,M,33,Chrome,Windows,POINT(-97.822 37.751),United States,true,7.5,False
691887,,39,Chrome,Windows,POINT(139.469 35.7964),Japan,false,19.0,False
691923,M,38,Firefox,Windows,POINT(-98.979 19.8296),Mexico,false,10.5,False
691944,M,33,Chrome,Windows,POINT(113.722 34.7732),China,false,17.0,False
691956,M,,Chrome,Windows,POINT(16.3801 48.2048),Austria,true,11.25,False
691mlq,M,67,Safari,MacOS X,POINT(-97.822 37.751),United States,false,15.5,False
692087,F,61,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,9.666666666666666,False
692132,F,73,Chrome,Windows,POINT(-92.6654 38.1385),United States,false,10.666666666666666,False
692754,F,32,Chrome,Windows,POINT(-97.822 37.751),United States,true,6.2,True
692946,F,28,Chrome,Windows,POINT(-70.7408 41.9972),United States,true,11.333333333333334,False
693055,F,,Chrome,Windows,POINT(-88.9301 37.7241),United States,false,16.0,False
693243,,69,Chrome,MacOS X,POINT(2.3387 48.8582),France,false,11.0,False
693567,F,45,Chrome,Windows,POINT(114.1657 22.2578),Hong Kong,false,12.0,False
694039,M,26,IE,Windows,POINT(126.9741 37.5112),South Korea,false,13.0,False
694099,,43,Chrome,Windows,POINT(9.2792 48.8086),Germany,false,11.5,False
694165,F,49,Chrome,Windows,POINT(113.722 34.7732),China,false,10.333333333333334,True
694300,F,43,Edge,Windows,POINT(2.8705 42.7723),France,true,9.8,True
694415,,48,Firefox,Linux,POINT(9.491 51.2993),Germany,true,12.0,False
694470,,55,Firefox,Windows,POINT(113.5882 24.7981),China,false,8.333333333333334,True
694524,F,,Firefox,MacOS X,POINT(-97.822 37.751),United States,false,11.333333333333334,True
694594,F,20,Chrome,Windows,POINT(-97.822 37.751),United States,false,20.0,False
694653,M,62,Chrome,Windows,POINT(24 -29),South Africa,false,16.0,False
694744,M,48,Chrome,Windows,POINT(-79.3716 43.6319),Canada,true,11.0,False
694881,F,17,Firefox,Windows,POINT(-0.1467 48.5635),France,false,10.0,False
695177,F,,Safari,MacOS X,POINT(-73.9735 40.8492),United States,true,11.666666666666666,False
695325,F,21,Chrome,Linux,POINT(111.1777 34.7724),China,false,16.0,False
695667,M,52,Chrome,Windows,POINT(-78.8426 35.9806),United States,false,9.2,False
695830,M,65,Chrome,Windows,POINT(-73.7787 41.0282),United States,false,7.0,True
695891,M,61,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,7.0,False
695965,M,53,Chrome,Linux,POINT(126.8324 37.661),South Korea,false,14.666666666666666,False
696260,F,25,Chrome,Windows,POINT(86.7493 53.8804),Russia,false,12.0,False
696572,M,32,Firefox,Windows,POINT(-97.822 37.751),United States,false,15.0,False
697168,M,69,Chrome,MacOS X,POINT(12.511 55.9354),Denmark,true,12.25,False
697309,,51,Chrome,Windows,POINT(139.6895 35.6897),Japan,true,9.0,True
697359,F,29,Chrome,Windows,POINT(37.6068 55.7386),Russia,false,8.0,False
697637,,60,Safari,MacOS X,POINT(-77.4966 -1.9998),Ecuador,false,8.0,False
697885,F,37,Chrome,Windows,POINT(-86.1295 39.9714),United States,true,8.5,False
697904,F,21,Chrome,Linux,POINT(24 -29),South Africa,false,17.0,False
698013,F,46,Chrome,Linux,POINT(22.9455 40.6381),Greece,false,11.666666666666666,False
698119,F,56,Chrome,Windows,POINT(141.3654 43.0763),Japan,false,12.0,False
698306,M,53,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.25,True
698375,,72,Chrome,Windows,POINT(8.3403 51.6775),Germany,true,11.5,False
698390,M,19,Chrome,Windows,POINT(0.9716 45.5408),France,false,12.5,False
698424,F,,Firefox,Windows,POINT(126.9423 37.5303),South Korea,false,10.5,True
698432,M,17,Chrome,Windows,POINT(-78.8473 35.8332),United States,false,16.0,False
698500,F,61,Chrome,Windows,POINT(-79.7113 43.4879),Canada,false,11.0,False
698603,M,64,Firefox,Windows,POINT(-124.093 43.991),United States,false,9.25,False
698686,M,39,Chrome,MacOS X,,,false,9.0,False
698696,F,31,Chrome,Windows,POINT(30.5287 50.4522),Ukraine,false,9.5,False
698710,M,45,Chrome,Windows,POINT(-97.3741 32.5845),United States,false,11.0,False
698756,F,61,Chrome,Windows,POINT(116.385 39.9285),China,false,14.0,False
698802,M,,Chrome,MacOS X,POINT(2.9576 42.2668),Spain,true,9.25,False
698947,F,58,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.25,False
699212,M,30,IE,Windows,POINT(-97.822 37.751),United States,false,12.0,False
699252,F,47,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,9.0,False
699341,F,38,Chrome,Windows,POINT(-97.822 37.751),United States,false,19.0,False
699356,M,62,Chrome,Linux,POINT(-74.0799 4.5981),Colombia,false,13.5,False
699461,F,24,Chrome,Windows,POINT(27.9123 43.2186),Bulgaria,true,12.0,False
699547,M,42,Chrome,Windows,POINT(139.745 35.6887),Japan,false,8.5,False
699893,M,69,Chrome,Windows,POINT(-117.1851 33.9339),United States,true,13.666666666666666,False
69p0ld,F,32,Firefox,Windows,POINT(-97.822 37.751),United States,true,10.5,False
6aemfg,M,70,Chrome,Windows,POINT(-79.3716 43.6319),Canada,true,12.5,False
6aq71h,F,50,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,7.0,False
6b3hjx,F,62,Chrome,Windows,,,true,12.5,False
6b9gww,F,22,Firefox,Windows,POINT(106.8272 -6.1728),Indonesia,true,15.0,False
6bc565,M,,Chrome,Windows,,,false,12.0,False
6c4xhg,F,47,Firefox,Windows,POINT(-97.822 37.751),United States,false,11.5,False
6c58dq,F,57,Chrome,Windows,POINT(-73.981 40.7597),United States,false,8.0,False
6c8fpo,F,59,Firefox,Windows,,,true,11.0,False
6cv76l,F,33,Chrome,Windows,POINT(-111.8304 40.5989),United States,false,12.0,False
6cvk62,,74,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,18.0,False
6da0q5,,62,Chrome,Windows,POINT(-97.822 37.751),United States,true,6.5,False
6dpsq3,M,61,Safari,MacOS X,POINT(-74.0703 4.6351),Colombia,false,11.0,False
6er544,F,63,Chrome,Windows,POINT(106.1799 10.1019),Vietnam,false,15.0,False
6f1z3w,F,45,Safari,MacOS X,POINT(139.6895 35.6897),Japan,false,16.0,False
6f9etz,M,54,Chrome,MacOS X,POINT(-79.3716 43.6319),Canada,false,8.0,False
6fgfl2,F,41,IE,Windows,POINT(-66.9208 10.5048),Venezuela,true,11.333333333333334,False
6fr54g,M,65,Chrome,Windows,POINT(-87.5362 33.2716),United States,false,6.0,False
6hlb3x,M,55,Chrome,Windows,POINT(-0.3438 51.4731),United Kingdom,false,10.5,True
6hmdy8,F,58,Chrome,Linux,POINT(-97.822 37.751),United States,true,9.666666666666666,False
6hvxxa,,20,Chrome,Windows,POINT(-60.6664 11.2507),Trinidad and Tobago,false,13.0,False
6hxd6d,F,55,Chrome,Windows,POINT(-99.0111 19.4371),Mexico,false,11.333333333333334,False
6ic7ni,F,,Firefox,Windows,POINT(-53 4),French Guiana,true,10.0,False
